"ABronte_Agnes.txt"	"ABronte_Tenant.txt"	"Austen_Emma.txt"	"Austen_Mansfield.txt"	"CBronte_Professor.txt"	"CBronte_Villette.txt"	"Dickens_Bleak.txt"	"Dickens_David.txt"	"EBronte_Wuthering.txt"	"Eliot_Middlemarch.txt"	"Eliot_Mill.txt"	"Fielding_Joseph.txt"	"Fielding_Tom.txt"	"Richardson_Clarissa.txt"	"Richardson_Pamela.txt"	"Sterne_Sentimental.txt"	"Sterne_Tristram.txt"	"Thackeray_Barry.txt"	"Thackeray_Pendennis.txt"	"Thackeray_Vanity.txt"	"Trollope_Barchester.txt"	"Trollope_Phineas.txt"	"Trollope_Prime.txt"
"lap"	0.00439032956740619	0.0041828253192392	0	0.00125046892584719	0.00450394658319352	0.00720954543816012	0.00253052800872751	0.00223667987239741	0.00514350375475774	0.00376925855543166	0.00336468903063309	0.00219181284840692	0.000861316551058845	0.000103535852912826	0.00136546111621895	0.00730300153363032	0.00213701469731858	0.00156741040290284	0.00140439181408099	0.00196909182203348	0.00202175407383446	0.000758144365850145	0.000352553367766046
"maiden"	0.0014634431891354	0.00119509294835406	0	0	0	0.0010299350625943	0.00112467911499	0.000559169968099353	0.000857250625792957	0.00157052439809652	0.00288401916911408	0.00292241713120922	0.000287105517019615	0.00217425291116934	0.00933065096082947	0.00243433384454344	0.000534253674329645	0	0.00168527017689719	0.00164090985169457	0.000505438518458615	0.00265350528047551	0.000352553367766046
"maintained"	0	0.00478037179341623	0.00249303508323621	0.000625234462923596	0	0.00154490259389146	0.00337403734497001	0.00111833993619871	0.00257175187737887	0.00062820975923861	0.00240334930759506	0.00292241713120922	0.00459368827231384	0.000310607558738478	0.000455153705406316	0.00486866768908688	0.00373977572030752	0.00235111560435427	0.000842635088448596	0.00164090985169457	0.0035380696292103	0.00189536091462536	0.00458319378095859
"major^s"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160100666805233	0.0164090985169457	0	0	0.00176276683883023
"mdlle"	0	0	0	0	0.126110504329419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"midnight"	0	0	0.000623258770809052	0	0.0101338798121854	0.00617961037556582	0.00168701867248501	0.00223667987239741	0.00514350375475774	0.000314104879619305	0.00336468903063309	0.000730604282802306	0.000287105517019615	0.00186364535243087	0	0.00486866768908688	0.00160276102298894	0.00391852600725711	0.00280878362816199	0.00361000167372805	0.00101087703691723	0.000758144365850145	0.00246787357436232
"mixture"	0.0014634431891354	0.00358527884506217	0.00498607016647242	0.00312617231461798	0.00112598664579838	0.00360477271908006	0.00168701867248501	0.00083875495214903	0.000857250625792957	0.00691030735162471	0.00288401916911408	0	0.00287105517019615	0.00155303779369239	0.000910307410812631	0	0.00267126837164823	0	0.0011235134512648	0.000656363940677827	0.00101087703691723	0.000758144365850145	0.000705106735532091
"mode"	0.00585377275654159	0.00358527884506217	0.000623258770809052	0.000625234462923596	0.00337795993739514	0.00205987012518861	0.00168701867248501	0.00083875495214903	0.00257175187737887	0.0065962024720054	0.0038453588921521	0	0.00057421103403923	0.000103535852912826	0	0	0.00641104409195574	0.00235111560435427	0	0.000656363940677827	0.00303263111075169	0.00720237147557638	0.00246787357436232
"mysterious"	0	0.00298773237088515	0	0	0.00112598664579838	0.000514967531297152	0.00562339557495002	0.00503252971289418	0.000857250625792957	0.00439746831467027	0.00624870819974717	0.000730604282802306	0	0.000310607558738478	0.000455153705406316	0	0.000534253674329645	0.00235111560435427	0.0011235134512648	0.00262545576271131	0.0035380696292103	0.000758144365850145	0.00282042694212836
"novel"	0.0029268863782708	0.00119509294835406	0	0	0.00225197329159676	0.00205987012518861	0	0.000559169968099353	0	0.000942314638857915	0	0.00511422997961614	0	0.000310607558738478	0.000682730558109474	0	0	0.00156741040290284	0.0134821614151775	0.00361000167372805	0.00555982370304476	0.00303257746340058	0.00141021347106418
"pillow"	0.0014634431891354	0.00179263942253109	0	0	0.00337795993739514	0.00720954543816012	0.00281169778747501	0.00195709488834774	0.00942975688372252	0.000314104879619305	0.00192267944607605	0.000730604282802306	0.00200973861913731	0.000828286823302607	0.000682730558109474	0	0.00213701469731858	0.00391852600725711	0.00365141871661058	0.00459454758474479	0.00151631555537584	0	0
"portrait"	0	0.00358527884506217	0.000623258770809052	0	0.00675591987479029	0.00411974025037721	0.00506105601745502	0.00139792492024838	0.00257175187737887	0.00596799271276679	0.00528736847670914	0.000730604282802306	0	0	0	0.00243433384454344	0.00106850734865929	0.00235111560435427	0.0011235134512648	0.0049227295550837	0.00151631555537584	0.00227443309755044	0
"preparations"	0.00585377275654159	0.00239018589670812	0.00186977631242716	0.00375140677754158	0.00112598664579838	0	0.00534222579620252	0.00307543482454644	0.00257175187737887	0.00125641951847722	0.000961339723038026	0.000730604282802306	0.000287105517019615	0.002381324616995	0.000910307410812631	0	0.00106850734865929	0.000783705201451422	0.000280878362816199	0.00426636561440588	0.00101087703691723	0.000758144365850145	0.00176276683883023
"size"	0.0029268863782708	0	0.00747910524970863	0.00250093785169439	0.0056299332289919	0.00205987012518861	0.00168701867248501	0.00083875495214903	0	0.00062820975923861	0.000961339723038026	0.00438362569681383	0.00172263310211769	0.000207071705825652	0.000227576852703158	0.0146060030672606	0.00961656613793361	0.00470223120870853	0.00196614853971339	0.00393818364406696	0.00252719259229307	0	0.00105766010329814
"smoking"	0	0.00119509294835406	0	0	0	0.0010299350625943	0.00618573513244502	0.00391418977669547	0.00342900250317183	0	0.00192267944607605	0.000730604282802306	0	0	0	0	0.00213701469731858	0.000783705201451422	0.00870722924730216	0.00459454758474479	0.00252719259229307	0.00151628873170029	0.00141021347106418
"troublesome"	0.00439032956740619	0.00239018589670812	0.00560932893728147	0.00125046892584719	0.00112598664579838	0.00154490259389146	0.00337403734497001	0.00111833993619871	0.000857250625792957	0.00502567807390888	0.00240334930759506	0.00219181284840692	0.00258394965317654	0.000828286823302607	0.00204819167432842	0.00243433384454344	0.00213701469731858	0.00313482080580569	0	0.000656363940677827	0.00101087703691723	0.000758144365850145	0.00282042694212836
"united"	0.0029268863782708	0.0041828253192392	0.00623258770809052	0.00562711016631237	0.00225197329159676	0.00154490259389146	0.00196818845123251	0.00167750990429806	0	0.00188462927771583	0.000961339723038026	0.00365302141401153	0.00143552758509808	0.00113889438204109	0.00113788426351579	0	0	0.00626964161161138	0.00168527017689719	0.00229727379237239	0.000505438518458615	0.00189536091462536	0.00176276683883023
"unnatural"	0.00585377275654159	0.00239018589670812	0.00186977631242716	0.00312617231461798	0	0.00154490259389146	0.00168701867248501	0.00139792492024838	0.00514350375475774	0.00062820975923861	0.00192267944607605	0.00511422997961614	0.003732371721255	0.00258839632282065	0.00136546111621895	0	0.00213701469731858	0.00156741040290284	0	0.000328181970338914	0.00252719259229307	0.000379072182925073	0.00211532020659627
"urge"	0	0.00119509294835406	0.00373955262485431	0.00500187570338877	0	0.00257483765648576	0.000281169778747501	0.000279584984049677	0.000857250625792957	0.00471157319428957	0.00288401916911408	0	0.00114842206807846	0.00476264923398999	0.00136546111621895	0	0.000534253674329645	0.000783705201451422	0.00140439181408099	0.000328181970338914	0.000505438518458615	0	0.000705106735532091
"vow"	0	0.000597546474177029	0	0	0	0.00360477271908006	0.000281169778747501	0.000279584984049677	0	0.00125641951847722	0.000480669861519013	0.00146120856560461	0.00229684413615692	0.00455557752816434	0.00295849908514105	0.00486866768908688	0.00427402939463716	0.00783705201451422	0.00168527017689719	0.000656363940677827	0	0.000758144365850145	0
"wages"	0	0.00179263942253109	0	0.000625234462923596	0.0112598664579838	0.00154490259389146	0.000843509336242503	0.000559169968099353	0.00342900250317183	0.000314104879619305	0.000961339723038026	0.00584483426241845	0.00287105517019615	0.000931822676215433	0.00182061482162526	0	0.00106850734865929	0.00313482080580569	0.00140439181408099	0.00525091152542262	0.0035380696292103	0.00341164964632565	0.00176276683883023
"watchful"	0.0029268863782708	0.00298773237088515	0	0.000625234462923596	0.00225197329159676	0.00205987012518861	0.00309286756622251	0.00139792492024838	0	0.000942314638857915	0.000961339723038026	0.000730604282802306	0.00057421103403923	0.00352021899903608	0.00614457502298526	0	0	0.00156741040290284	0.0011235134512648	0.00164090985169457	0.00101087703691723	0	0
"apology"	0.0029268863782708	0.0041828253192392	0.00311629385404526	0.00125046892584719	0.00112598664579838	0.00154490259389146	0.00253052800872751	0.00167750990429806	0.00257175187737887	0.00125641951847722	0.000480669861519013	0.00146120856560461	0.00430658275529423	0.00113889438204109	0.0015930379689221	0.00243433384454344	0.00160276102298894	0.000783705201451422	0.000561756725632398	0.000984545911016741	0.00404350814766892	0.0041697940121758	0.00141021347106418
"bonteen"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0420770123046831	0
"considerations"	0	0.00239018589670812	0.0012465175416181	0.00187570338877079	0.00112598664579838	0.00154490259389146	0.00168701867248501	0.00223667987239741	0	0.00219873415733513	0.000961339723038026	0.000730604282802306	0.003732371721255	0.00269193217573347	0.00364122964325053	0	0.00160276102298894	0	0.000561756725632398	0.000656363940677827	0.00202175407383446	0.00189536091462536	0.00105766010329814
"contrast"	0	0.00298773237088515	0.00311629385404526	0.00562711016631237	0.00675591987479029	0.00720954543816012	0.00309286756622251	0.000559169968099353	0.00171450125158591	0.0062820975923861	0.00624870819974717	0	0.00200973861913731	0	0.000682730558109474	0	0.00213701469731858	0	0.00168527017689719	0.000984545911016741	0	0.000379072182925073	0
"deemed"	0.00585377275654159	0.00298773237088515	0.00249303508323621	0.00125046892584719	0.00675591987479029	0.00926941556334873	0.000562339557495002	0.00139792492024838	0.00428625312896478	0.000314104879619305	0	0	0.000287105517019615	0.00289900388155913	0.00432396020136	0.00243433384454344	0.00106850734865929	0.00156741040290284	0	0.00131272788135565	0.00101087703691723	0	0
"dreaded"	0.00731721594567699	0.00298773237088515	0.0012465175416181	0.00187570338877079	0.00112598664579838	0.00257483765648576	0.000843509336242503	0.00251626485644709	0.00257175187737887	0.00502567807390888	0.00432602875367112	0	0.00057421103403923	0.00207071705825652	0.00227576852703158	0	0.00213701469731858	0	0.000280878362816199	0.000656363940677827	0.00252719259229307	0.000379072182925073	0.00176276683883023
"fierce"	0.0014634431891354	0.000597546474177029	0	0	0.00450394658319352	0.00566464284426867	0.00168701867248501	0.00223667987239741	0.00514350375475774	0.000942314638857915	0.00721004792278519	0.00365302141401153	0.00114842206807846	0.00207071705825652	0.000455153705406316	0	0.000534253674329645	0.000783705201451422	0.00365141871661058	0.00196909182203348	0.00101087703691723	0.000758144365850145	0
"funeral"	0	0.00179263942253109	0.000623258770809052	0	0	0.000514967531297152	0.00196818845123251	0.00391418977669547	0.00942975688372252	0.0065962024720054	0.00336468903063309	0.00365302141401153	0.000861316551058845	0.00155303779369239	0.000227576852703158	0	0.00213701469731858	0.00391852600725711	0.000280878362816199	0.00393818364406696	0	0	0
"gallery"	0	0	0	0.00187570338877079	0	0.00308980518778291	0.0134961493798801	0.00083875495214903	0	0.000942314638857915	0.000961339723038026	0.00292241713120922	0.00258394965317654	0.00051767926456413	0	0	0.00267126837164823	0.00235111560435427	0.00224702690252959	0.000984545911016741	0	0.00189536091462536	0.00141021347106418
"ghost"	0.0014634431891354	0.00298773237088515	0	0	0	0.00566464284426867	0.00365520712371751	0.00307543482454644	0.00257175187737887	0.00188462927771583	0	0.00146120856560461	0.00660342689145115	0.000207071705825652	0	0	0.00373977572030752	0.00313482080580569	0.00224702690252959	0.00262545576271131	0.00101087703691723	0.00113721654877522	0.000705106735532091
"nod"	0.00585377275654159	0.00358527884506217	0.000623258770809052	0.000625234462923596	0	0.00205987012518861	0.00731041424743503	0.0036346047926458	0.00171450125158591	0.00188462927771583	0.000480669861519013	0	0.000287105517019615	0.000931822676215433	0.000910307410812631	0.00243433384454344	0.0058767904176261	0.000783705201451422	0.00308966199097819	0.00229727379237239	0	0.000758144365850145	0
"numerous"	0.00439032956740619	0.00179263942253109	0.00186977631242716	0.000625234462923596	0.00450394658319352	0.00205987012518861	0.00168701867248501	0.00307543482454644	0.00257175187737887	0.00251283903695444	0.000480669861519013	0.00219181284840692	0.00200973861913731	0.000621215117476956	0.000910307410812631	0	0.000534253674329645	0.00548593641015995	0.00168527017689719	0.00459454758474479	0.00252719259229307	0.00227443309755044	0.00176276683883023
"persisted"	0.00585377275654159	0.00776810416430138	0	0.000625234462923596	0	0.00257483765648576	0.000281169778747501	0.00223667987239741	0.00857250625792957	0.00157052439809652	0.000480669861519013	0.00292241713120922	0.00258394965317654	0.000621215117476956	0.000455153705406316	0.00243433384454344	0.000534253674329645	0.0070533468130628	0.00308966199097819	0.00459454758474479	0.00151631555537584	0.000379072182925073	0.000705106735532091
"phil"	0	0	0	0	0	0	0.0255864498660226	0	0	0	0.00432602875367112	0	0	0	0	0	0	0.00862075721596564	0	0	0	0	0
"pursuing"	0	0.00119509294835406	0.0012465175416181	0.00437664124046517	0	0.00257483765648576	0.00196818845123251	0.00223667987239741	0.00257175187737887	0.000942314638857915	0	0.00219181284840692	0.00287105517019615	0.002381324616995	0.00250334537973474	0	0.00160276102298894	0.00156741040290284	0.00365141871661058	0.00164090985169457	0.00151631555537584	0	0.000352553367766046
"puzzled"	0.00439032956740619	0.000597546474177029	0.00186977631242716	0.00187570338877079	0.00450394658319352	0.00617961037556582	0.000562339557495002	0.00167750990429806	0.00514350375475774	0.00062820975923861	0.00432602875367112	0.00219181284840692	0.00057421103403923	0.00144950194077956	0.000455153705406316	0.00486866768908688	0.00427402939463716	0.00313482080580569	0.00421317544224298	0.00196909182203348	0	0	0.00141021347106418
"reformation"	0.0014634431891354	0.00179263942253109	0	0	0	0	0	0.000279584984049677	0	0.000314104879619305	0	0	0.000861316551058845	0.00807579652720042	0.00523426761217263	0	0.000534253674329645	0	0	0	0	0	0
"romance"	0	0.00119509294835406	0.0012465175416181	0.000625234462923596	0.00225197329159676	0.00308980518778291	0.000562339557495002	0.000279584984049677	0.00171450125158591	0.00345515367581235	0.000961339723038026	0.00949785567642998	0.00200973861913731	0.000414143411651304	0.00113788426351579	0	0.00267126837164823	0.00313482080580569	0.00477493216787538	0.00131272788135565	0.000505438518458615	0.00568608274387609	0.00176276683883023
"studies"	0.00878065913481239	0	0	0	0.00450394658319352	0.00154490259389146	0.00140584889373751	0.00111833993619871	0.0060007543805507	0.00596799271276679	0.00240334930759506	0	0.00258394965317654	0.000828286823302607	0.00295849908514105	0	0	0.00470223120870853	0.00365141871661058	0.00131272788135565	0.00101087703691723	0.00113721654877522	0
"thousands"	0	0.00119509294835406	0.00311629385404526	0.000625234462923596	0.00112598664579838	0.00360477271908006	0.00309286756622251	0.00139792492024838	0	0	0.000480669861519013	0.00146120856560461	0.00229684413615692	0.00124243023495391	0.000910307410812631	0.00486866768908688	0.00320552204597787	0.00862075721596564	0.00280878362816199	0.00295363773305022	0.00151631555537584	0.00227443309755044	0.00176276683883023
"vowed"	0	0.00119509294835406	0.000623258770809052	0	0.00112598664579838	0.00154490259389146	0.000281169778747501	0.000559169968099353	0.00171450125158591	0	0.000961339723038026	0.00219181284840692	0.00258394965317654	0.00300253973447195	0.00113788426351579	0	0	0.00862075721596564	0.00449405380505918	0.00787636728813393	0	0	0
"aye"	0	0.000597546474177029	0.00934888156213578	0	0	0	0.011809130707395	0.00559169968099353	0	0	0	0.0131508770904415	0	0.000207071705825652	0.000455153705406316	0	0.00373977572030752	0	0	0.000984545911016741	0	0	0
